CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA;ANO;VALOR_AJUSTADO
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.01.02.15;Garantias Financeiras;-300868.0;N;2021;-331951.70455418125
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.01.02.15;Garantias Financeiras;-81528.0;N;2022;-85695.25808590281
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.01.02.16;Receitas Diferidas;76960.0;N;2021;84911.00144412098
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.01.02.16;Receitas Diferidas;-73847.0;N;2022;-77621.64807022942
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.01.02.17;Passivos de Contrato;1198333.0;N;2021;1322136.8905085477
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.01.02.17;Passivos de Contrato;2334456.0;N;2022;2453780.4117626376
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.01.02.18;Juros pagos;-1119287.0;N;2021;-1234924.3772529345
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.01.02.18;Juros pagos;-947651.0;N;2022;-996089.6504313105
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.01.02.19;IR e CS pagos;-121489.0;N;2021;-134040.4450941374
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.01.02.19;IR e CS pagos;-260317.0;N;2022;-273622.9577463934
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.01.03;Outros;0.0;S;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.01.03;Outros;0.0;S;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.02;Caixa Líquido Atividades de Investimento;-790111.0;S;2021;-871740.076169645
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.02;Caixa Líquido Atividades de Investimento;-594629.0;S;2022;-625023.1285001754
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.02.01;Aquisições de imobilizado;-549841.0;N;2021;-606646.9587452823
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.02.01;Aquisições de imobilizado;-701867.0;N;2022;-737742.5388452844
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.02.02;Baixa de imobilizado;19608.0;N;2021;21633.76970265494
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.02.02;Baixa de imobilizado;28318.0;N;2022;29765.45871941659
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.02.03;Adições ao intangível;-906103.0;N;2021;-999715.6073482634
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.02.03;Adições ao intangível;-617222.0;N;2022;-648770.9570490764
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.02.04;Adições investimentos em subsidiárias e coligadas;-3978.0;N;2021;-4388.980817888686
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.02.04;Adições investimentos em subsidiárias e coligadas;-2018.0;N;2022;-2121.1489404542226
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.02.05;Investimentos Financeiros;664734.0;N;2021;733409.9484661684
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.02.05;Investimentos Financeiros;-90316.0;N;2022;-94932.45178694924
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.02.06;Caixa Restrito para Construção de Ativos;-1629.0;N;2021;-1797.2975747462717
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.02.06;Caixa Restrito para Construção de Ativos;0.0;N;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.02.07;Alienação de investimento;0.0;N;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.02.07;Alienação de investimento;784028.0;N;2022;824103.1523718748
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.02.08;Dividendos Recebidos;8754.0;N;2021;9658.405751583095
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.02.08;Dividendos Recebidos;4448.0;N;2022;4675.357030297514
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.02.09;Alteração na participação em subsidiárias e coligadas;-21656.0;N;2021;-23893.355603870634
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.02.09;Alteração na participação em subsidiárias e coligadas;0.0;N;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.03;Caixa Líquido Atividades de Financiamento;-2379941.0;S;2021;-2625820.8639283096
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.03;Caixa Líquido Atividades de Financiamento;-3374198.0;S;2022;-3546668.2421123674
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.03.01;Novos financiamentos obtidos;337889.0;N;2021;372797.47098431125
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.03.01;Novos financiamentos obtidos;766111.0;N;2022;805270.3349456516
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.03.02;Financiamentos pagos;-2648282.0;N;2021;-2921885.092599267
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.03.02;Financiamentos pagos;-4872130.0;N;2022;-5121166.197846993
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.03.03;Recebimento na oferta de ações de controlada;0.0;N;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.03.03;Recebimento na oferta de ações de controlada;1029968.0;N;2022;1082614.2378105822
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.03.04;Custos na oferta de ações de controlada;0.0;N;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.03.04;Custos na oferta de ações de controlada;-237273.0;N;2022;-249401.076584933
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.03.05;Recompra de ações;-13479.0;N;2021;-14871.56170043278
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.03.05;Recompra de ações;0.0;N;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.03.06;Pagamentos de arrendamentos;-56069.0;N;2021;-61861.68061292125
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.03.06;Pagamentos de arrendamentos;-60874.0;N;2022;-63985.5404366751
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;791170.0;S;2021;872908.4850902442
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;-659214.0;S;2022;-692909.3546246729
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;474322.0;S;2021;523325.8319513819
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;-787169.0;S;2022;-827404.7028287463
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;9786142.0;S;2021;10797181.880124388
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;10260464.0;S;2022;10784921.8742164
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;6.05.02;Saldo Final de Caixa e Equivalentes;10260464.0;S;2021;11320507.71207577
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;6.05.02;Saldo Final de Caixa e Equivalentes;9473295.0;S;2022;9957517.171387654
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01;Caixa Líquido Atividades Operacionais;3840872.0;S;2022;4037196.0224084696
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01;Caixa Líquido Atividades Operacionais;2827132.0;S;2023;2968901.212153757
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01;Caixa Gerado nas Operações;1972759.0;S;2022;2073595.4720622061
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01;Caixa Gerado nas Operações;2310190.0;S;2023;2426036.665888076
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.01;Lucro (prejuízo) do exercício;-1047213.0;N;2022;-1100740.7063329474
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.01;Lucro (prejuízo) do exercício;784355.0;N;2023;823687.2244588722
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.02;Despesas com depreciação e amortização;1085766.0;N;2022;1141264.3213484734
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.02;Despesas com depreciação e amortização;1202053.0;N;2023;1262331.086335219
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.03;Realização subsídios governamentais;-2712.0;N;2022;-2850.6223619979446
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.03;Realização subsídios governamentais;0.0;N;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.04;Realização contribuição de parceiros;-108937.0;N;2022;-114505.25377911876
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.04;Realização contribuição de parceiros;-147596.0;N;2023;-154997.34123098812
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.05;Transação EVEX;1210983.0;N;2022;1272881.718215102
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.05;Transação EVEX;0.0;N;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.06;Perda (ganho) na participação acionária;-7248.0;N;2022;-7618.477463038754
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.06;Perda (ganho) na participação acionária;29290.0;N;2023;30758.774795086876
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.07;Reversão por redução ao valor recuperável dos estoques;-87155.0;N;2022;-91609.87904127243
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.07;Reversão por redução ao valor recuperável dos estoques;-24462.0;N;2023;-25688.670161741727
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.08;Ajuste valor justo - ativos financeiros;-8896.0;N;2022;-9350.714060595028
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.08;Ajuste valor justo - ativos financeiros;-3211.0;N;2023;-3372.0186366344815
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.09;(Reversão) perda de crédito esperada;84749.0;N;2022;89080.8976979955
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.09;(Reversão) perda de crédito esperada;-48999.0;N;2023;-51456.10126952755
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.10;Perda (ganho) na alienação de ativo permanente;209598.0;N;2022;220311.48445060663
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.10;Perda (ganho) na alienação de ativo permanente;-142485.0;N;2023;-149630.04529456995
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.11;Imposto de renda e contribuição social;-458400.0;N;2022;-481830.85941735166
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.11;Imposto de renda e contribuição social;-225494.0;N;2023;-236801.610230226
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.12;Juros sobre empréstimos;1006740.0;N;2022;1058198.9515921131
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.12;Juros sobre empréstimos;946910.0;N;2023;994393.6989148417
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.13;Juros sobre títulos e valores mobiliários;-50644.0;N;2022;-53232.639712766926
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.13;Juros sobre títulos e valores mobiliários;-35215.0;N;2023;-36980.889532570305
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.14;Equivalência patrimonial;-41756.0;N;2022;-43890.334567694015
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.14;Equivalência patrimonial;-49981.0;N;2023;-52487.344589731554
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.15;Variação monetária e cambial;-119391.0;N;2022;-125493.60413764624
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.15;Variação monetária e cambial;35371.0;N;2023;37144.71230034202
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.16;Provisões diversas;198271.0;N;2022;208405.51118572804
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.16;Provisões diversas;-34868.0;N;2023;-36616.48888887297
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.17;Participação dos não-controladores;93558.0;N;2022;98340.1648022875
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.17;Participação dos não-controladores;0.0;N;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01.18;Outros;15446.0;N;2022;16235.513644329001
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01.18;Outros;24522.0;N;2023;25751.678918577
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.02;Variações nos Ativos e Passivos;1868113.0;S;2022;1963600.5503462632
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.02;Variações nos Ativos e Passivos;516942.0;S;2023;542864.5462656812
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.02.01;Investimentos financeiros;919685.0;N;2022;966694.1839948671
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.02.01;Investimentos financeiros;16067.0;N;2023;16872.69493453946
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.02.02;Instrumentos financeiros derivativos;-29894.0;N;2022;-31422.0150772738
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.02.02;Instrumentos financeiros derivativos;101617.0;N;2023;106712.68072216945
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.02.03;Contas a receber;9217.0;N;2022;9688.121795920006
